,title,image,year,release_year,rating,runtime,plot,genres,score,Action,Adventure,Anime,Children,Comedy,Cult,Documentaries,Dramas,Fantasy,Horror,International,Reality,Romantic,Sci-Fi,Thrillers,media type
721,Operation Gold Rush,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABZa5umweX4QVRiRhunJQgEGCS1KCNV7cu-bQ9gYi-Cx6IHo3Xiclfj3D7V5pb-_2rjLd9WPFcHk7JOXC40mWN9Vj90w.jpg?r=ec7,2016,2016,TV-14,1 Season,A team of modern-day adventurers follows the footsteps of the money-hungry explorers who trekked the Klondike in search of Canadian gold.,['Reality'],6.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,tv
722,Russian Doll,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYpu2Er6DqT4OwlVZS5psPx2XZ3qL8sFV7jh7rtd8p_ONatq9MhlkzPR2drdwR1Hgq8RU6s1_qBbSWAmN77HcqMYHIasvYsGPIQQah-HzQlqMMIamvZewFiFcJyk.jpg?r=74a,2019,2019,TV-MA,1 Season,Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop – and staring down the barrel of her own mortality.,"['Comedy', 'Dramas']",7.3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,tv
723,Sparta,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUX7d3NGR-8rHVycePmkD-43hunEmMlv5NqdjMPQqDBFTi1AA1637fDcJGsEDNoDKiWwKQfeBnILmG-ahUe4DT1TW2w.jpg?r=b41,2018,2018,TV-MA,1 Season,"While investigating the mysterious death of a teacher, a grizzled detective gets caught up in the world of a high-stakes virtual reality game.","['International', 'Dramas']",7.2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
724,Sword Art Online Alternative: Gun Gale Online,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXeaGta2Go_TQcjGqq7RWOO9aBGjrwZbTO6EegktbtQe62YB_CAWagCaLv6BUH4vPQ0ZupksKgV9PiXoO4X5Gj7TBOc.jpg?r=466,2018,2018,TV-14,1 Season,College student Karen takes up Gun Gale Online and gets a reputation as the Pink Demon. Then her gaming buddy Pitohui asks her to join the Squad Jam.,"['Anime', 'International']",7.7,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,tv
725,The Bible's Buried Secrets,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABfmE4iTbC5WVmf3LtregrCuAlNo1lHhstkhkW6R4tRz5Fgmur_x4zv-b5inu-8lmN_-hBrNdYAY_HkSbtaj9RCY2o3I.jpg?r=301,2011,2011,TV-14,1 Season,"Host Francesca Stavrakopoulou travels across the Middle East, offering extraordinary insights into the stories of the Old Testament.","['Documentaries', 'Reality']",8.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,tv
726,The Big Catch,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTGrgKGTQsIwf_tE1ulh3couI1UoQk7FQ3UDgKas5Of2lebyXS-r9oStvy0xJw-IF-0BcT0aBXL5akPDqoY-Hoct37k.jpg?r=100,2015,2015,TV-PG,1 Season,"In a global competition, eight fishing enthusiasts battle extreme conditions and dangerous waters to be crowned the ultimate angler.",['Reality'],7.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,tv
727,The Bomb Squad,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABXkeCphN0ZT8iounbONxaPRNOzeiqg3RYpC6zkv-WomaKxqt6HcMKxc9S48lniaaTCuCmHpzUprVFcQyiSuXgZCr3zI.jpg?r=a7c,2011,2011,TV-MA,1 Season,This documentary follows British bomb disposal teams in Afghanistan and the dangers they face in their methodical lives on the front lines of war.,['Documentaries'],7.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
728,The Garfield Show,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSZcOTHD7nfKVlKIzRmalhnD8sjSAXZn9FQXuX85w1nAg53gJkmyNqaP-VryCknfABHtLBqKaDoEusxeK4DGR9EXWEQ.jpg?r=c63,2018,2018,TV-Y7,3 Seasons,"Lazy, lasagna-loving fat cat Garfield lives life on his own terms, which includes teasing his geeky owner, Jon, and tormenting dimwitted dog Odie.","['Children', 'Comedy']",6.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,tv
729,The Story of God with Morgan Freeman,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUur0EP6QsCrVTCpLHajSPz_Ky4P-tDrbAwi6bsm0803gNm2bQ1-3HJVW7Q7Ok5WequKvUVTrSDJx9HAJu9p-e1HGIE.jpg?r=4e3,2017,2017,TV-14,2 Seasons,"Host Morgan Freeman explores religion's role in human history, how our beliefs connect us and possible answers to life's million-dollar questions.",['Documentaries'],5.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
730,The Story of Us with Morgan Freeman,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeP_gWHotSuaaNEyBPtNbOoq0Nv4vkwbeystwEBpEcWYeP33Z2bXoNffxzg019XMah-w-SqRrNlTfvMpwY32FXuBAkg.jpg?r=656,2017,2017,TV-14,1 Season,"Explore the forces of love, belief, power, war, peace, rebellion and freedom in this series about the ties that bind – and destroy – humanity.",['Documentaries'],8.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
731,World's Busiest Cities,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQzLFtaSdP5P_1eCCcx7WraK-UYzo2N9Ij63UC0mrT8TJP8qpcSfgQxOKOVX3OezHPD_Dv_xgyDbCA8kw6RIErh3sX4.jpg?r=afc,2017,2017,TV-PG,1 Season,"From Moscow to Mexico City, three BBC journalists delve into the inner workings of some of the most burgeoning metropolises on Earth.",['Documentaries'],4.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
732,Crime Time,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABV78p2BF8tVamEE6l6DEBt4T1n6f16udCTuxNjO1Pag4_qvTwPg4wK_f70DwANMLyRhzzHWVZ24iGRA4pXzii8wB4SY.jpg?r=e73,2017,2017,TV-MA,1 Season,"Born into poverty and trapped in a grim job as a cop in the favelas, a wannabe actor forges a bloody path to celebrity and wealth. Based on true events.","['International', 'Action', 'Adventure']",6.8,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,tv
733,Paprika,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUsNTkqCyYgfNG78nrvcxX6pOGj5s1M8pESgZ8y1931eBwJ6n8fxr_AFuk4AbDq5wIEwNMlPmbMWxmn9k-9umWqxLv4.jpg?r=4ed,2018,2018,TV-Y,1 Season,Stan and Olivia – the amazingly different Paprika twins – use their boundless enthusiasm to turn everyday life into an extraordinary adventure.,['Children'],8.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,tv
734,Inside the Mossad,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABa7cXaNevFGUgfxu6-pP7RVnlLFGtS8O57pjce58KiU3-J5jmPKOZWjESeWHoKbDxK1Bqlk8_Vymaay_o7HIHHkyzdM.jpg?r=975,2017,2017,TV-14,1 Season,"In this documentary, dozens of former agents from the Mossad, Israel's foreign intelligence agency, reveal their top-secret operations.","['Documentaries', 'International']",7.7,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
735,A Taiwanese Tale of Two Cities,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABVIT91607LFsBnYD0xgxhZCuDMkBewafKJqfzC6PhI0_xKGtQziIyU5n3GxkB-9Y_eDAGAXoFwNLA_k_11hYXhVkNMRGXrj6tfsdugKJkDCDh8HjW_Rw05gRSAc3.jpg?r=328,2018,2018,TV-MA,1 Season,"A Taipei doctor and a San Francisco engineer swap homes in a daring pact, embarking on journeys filled with trials, secrets and unexpected encounters.","['International', 'Dramas']",7.5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
736,Z Nation,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABV5426j1eINxb7A3ntC1h71B6RneIEgNc3pBEdQP9IzMDeQ9WLhC3hFdNS9usv-iqm6-hHqik_A3bXHGBxGrPC-ul9I.jpg?r=4cf,2018,2018,TV-14,5 Seasons,"A team embarks on a perilous cross-country mission to transport the one man who survived a deadly zombie virus, hoping he holds the key to a vaccine.","['Action', 'Adventure', 'Comedy', 'Horror']",6.3,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,tv
737,Black Earth Rising,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYTYfBXyUl9NQum2NzIeqfXUlqg7DhOwJKQjeuHWFdOdJqVl5dyemSMBO8-3L87zL9KfAvxcCtZaeVU3UazpgoACfA-_pB4eWy03KVJxwB4r4cABfT1RiYRGPjNQ.jpg?r=11a,2018,2018,TV-MA,1 Season,"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.","['International', 'Dramas']",7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
738,Club of Crows,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABZ--ab1ljTg3Wk9Ht-AxLn6xULAnfvN9aYhG82srMEslTD9UcJ8uaxxFD0KuzcTj_9bE2Jx1MwUDxeqyADmsAQBIJuhLDPJfOCCCi3AD3ck9LydlVxfnEpptPiwt.jpg?r=dcf,2019,2019,TV-MA,4 Seasons,A brother and sister battle high expectations and each other after inheriting a soccer team. A series from the creators of “Nosotros los Nobles.”,"['International', 'International', 'Comedy']",6.5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,tv
739,Examination of Conscience,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYsdOYpsIKytapDCxUaZM0QCgq0-mgEQfm8OTxWQWdjTvDhMwTB3MaUk7HlL0FTyoUxZWtE3SN9Cll_9D6bWSvtIbX6ImWvMOTn_twKNm0pnxe_zX_AM9A6CzPii.jpg?r=6c4,2019,2019,TV-MA,1 Season,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.","['Documentaries', 'International']",7.1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
740,Kingdom,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABcpBgQCYKhoKp772Nn2dOrYjFxERFo04dqdYFCFIXh_xoqwJ8PDZYZpW4q3P70q_ZNAcJkYipXjkUFAPa8nOEUt8bkUoO1_YFy0Gj5MaF-8hktDHUVu1TKB-vS9O.jpg?r=161,2019,2019,TV-MA,1 Season,"While strange rumors about their ill king grip a kingdom, the crown prince becomes their only hope against a mysterious plague overtaking the land.","['International', 'International', 'Action', 'Adventure']",8.2,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,tv
741,Medici: Masters of Florence,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABf3tNnd8ocqBFOzmPOIMnvzZcRt2p159kUUrBHeQFn8FXtWoBDuB8B2zjqzv494qPDf25_lctBMXgZy_IxmkMNvzyg15F8ZowdD97D2lac5CfSYzRPJW13OxB8oO.jpg?r=8f4,2018,2018,TV-14,2 Seasons,"After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence.","['International', 'Dramas']",7.1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
742,The Perfect Match,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABVcnqQFroI68TfYTI8saItcdD3MwBJTbzYlRIZ5ktYvZl5JeAqGyNSM4CKqwgLCRn3JvE-AxTv78rif-mqgAkWsKfB0.jpg?r=28e,2017,2017,TV-14,1 Season,"A night market vendor clashes with a lofty celebrity chef in a culinary challenge, fueling the first sparks of a romance.","['International', 'Romantic', 'Comedy']",7.4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,tv
743,Conversations with a Killer: The Ted Bundy Tapes,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABROt_nIz9Qp5cT6Q9irFD3O73gkWIdShAej1ECWrGJPj2WkSnaJxGhbU7mvwhWlrhVG8bBknilYST-4SeBTNWIQCMopekQY7fwFkTlZ_eStlQqxQH1-FN-zF9zMG.jpg?r=cbd,2019,2019,TV-MA,1 Season,"Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious serial killer Ted Bundy.",['Documentaries'],6.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
744,Innocent,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABcXms-r2eT0OenlZmYbha58AO0Ule8lAfZgM-B1bV3zsU6jMP_CZk3chBZpjHrcF9sd2pudEtSuueB8UDwF5XrNLH0A.jpg?r=6a2,2017,2017,TV-MA,1 Season,"In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.","['International', 'Dramas']",8.8,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
745,Justice,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABb7hKMKYgZ8NfKE_DR5C1P_SA4L6XzClg-OfKd9UbMQacAfqNPQWZJBMllzRpHit2ZSGaWF1o0pPXScDYpsNXs6ItkyF2DnlZQSwDyAOsULenrvhLxoARpLJzxQ5.jpg?r=426,2018,2018,TV-14,1 Season,"Defying pressure to join her father's firm, a determined young lawyer strikes out on her own and fights to maintain faith in Abu Dhabi's justice system.","['International', 'Dramas']",7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
746,Legends of Strength,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABaaQ_Y48KlHM0KDVfM0fKjNdc-VbFeYDOI4myugsZetbTRoCAF27ScgjUmHZXXTccnm98AFy6TwMSw_qeAR76czvv7I.jpg?r=e40,2017,2017,TV-PG,1 Season,"From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength.",['Documentaries'],7.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
747,Marvel's The Punisher,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWp_SzFfGUvWXXJHbxsTUcPw5DpPaA4zxAEgHl35HpYfkLrj-L1gCnebqaMbAcrU7eaJI3ZAvgm1cpy1lTibbBrnlyI7W4e1fIpi5uvlFy_LuW34IFx_1gDlTigP.jpg?r=980,2019,2019,TV-MA,2 Seasons,A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.,"['Action', 'Adventure', 'Thrillers']",8.6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,tv
748,Memory Love,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABVo4dVfR084nU5hoFq2Z3mcYxqzH_QuGBv09ik5JGiPHmXVooxf3A6j3PVnZT-ZX0bwpKwi1P-jCmBxmwYKVeUgMaeA.jpg?r=dda,2017,2017,TV-14,1 Season,"Losing her memory – and her boyfriend – after a car accident, Jia-en crosses paths with a heart transplant recipient who helps her recall her past.","['International', 'Romantic', 'Dramas']",6.3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,tv
749,Strongland,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYzurA0gYJaxKZzTJMrZzBW4fangm5dUz_-C6t2cS41XGviLNRLeJ6DNY5UsP5ajNbXzbnC3pRsVPNboVOmmI6GCcKk.jpg?r=8d1,2018,2018,TV-PG,1 Season,"From Spain's countryside to Scotland's stony terrain, this collection of uplifting documentaries explores the cultural roots of great strongman traditions.","['Documentaries', 'International']",7.1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
750,The World's Most Extraordinary Homes,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABZhwK0qXJ6Bu6q-iEvfrLEHGfy-EJ5zevywiOCNo14dq28cjCm9ibrHvvlTo971LptAsipYMPZzADaigyxQl2DLPJlWxZbL6kZaqDclst1sTUPNT1E589Auk3sua.jpg?r=70d,2019,2019,TV-G,3 Seasons,Award-winning architect Piers Taylor and actress/property enthusiast Caroline Quentin travel the world to tour unconventional homes in extreme places.,"['Documentaries', 'International']",6.7,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,tv
751,Trigger Warning with Killer Mike,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABaIypMeXjN45SpWRLqrIlmc8rWPRgIAB9MEHhYzYs9BjzHmKfJoa1Y9C_NFOPk83iBX5uDA8kYD-cX5gdbtWbD7Iq4bI5ehmVRsRESEr1JbYvk3Rmk8KpDrDi3-7.jpg?r=683,2019,2019,TV-MA,1 Season,"In this funny and provocative series, rapper and activist Killer Mike puts his revolutionary ideas about achieving social change into action.",['Documentaries'],7.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,tv
752,La Rosa de Guadalupe,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSqrySi5U7IyacfaTcJajphy4qit9tZHAiYDYJq2-XD9neEZXaQMmG4ecqnMejSir2Yn4qJeff6MqJhzTf1NEXiOago.jpg?r=1dd,2010,2010,TV-14,1 Season,"This series responds to the need to believe in miracles, dreams, love stories and happy endings, with positive characters.","['Cult', 'International']",6.7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,tv
753,Lavender,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABakF04QKJA5JsLPtQcU1guUOcJrqPMqLaJ2i5ccesQHUI_dcnLhLxcl-80bZ1hOkfNaySgp_qIj2GxSzilcZwQIdnmw.jpg?r=e32,2002,2002,TV-14,1 Season,"Before one of them moves to the U.S., two childhood friends promise to reunite as adults. But illness and the vagaries of the heart stand in the way.","['International', 'Romantic', 'Dramas']",6.1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,tv
754,La Grande Chaumière Violette,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRb2Bk5jTVeOPbfZmrfHRNHYtDMrTOTUOVAw4zx7ACd6PZ0QTkxeuxlfr5e270zzHIO3ao8_wJrpr_qysUkb6vvD0mM.jpg?r=ded,2016,2016,TV-14,1 Season,"Reminiscing about his youth in Taiwan's turbulent 1920s, Guo Xuehu reflects on his passion for art, a friendship with a painter – and a doomed romance.","['International', 'Dramas']",7.9,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
755,Taken,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABV5ia49RYE0E4mGF8I_eQ4_Cb2BL7qjhbGY5dhoukYtMhRoVGTR4FJPt3nGyVKMr-KuMRNWc30pwdOo36tYEjW7dlSA.jpg?r=ebe,2018,2018,TV-14,2 Seasons,"After a personal tragedy upends his life, a highly skilled former Green Beret is drawn into a career as a secret government operative.","['Action', 'Adventure', 'Thrillers']",8.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,tv
756,Back with the Ex,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABU6Sr3KQAO8A3H4vIWBTImO6jpn9n2GoXNVY4u_ENcEs6w3shvgqLbQTp1Eds3nEggGgYlvxuVkO_0eOgC6FKbGms9NSjIVrnqKYXMPkwq9GoxrIsmZqj8lx_K9Y.jpg?r=fad,2018,2018,TV-MA,1 Season,New beginnings or old baggage? Four singles have one chance to reignite romance with an ex – or leave the past behind for good.,"['International', 'Reality', 'Romantic']",7.3,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,tv
757,Friends from College,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABajoLsI9-F8g42yl-wZboqf5G0cHECQwbT6oQRGMplzriw45ocAZ5Rmfiiji7gnhjp98nitBgRoko6-EifZnLL6o5rR-R0NZN-FJfkTHGMrFeUozVR_OwBqz6VjM.jpg?r=f9f,2019,2019,TV-MA,2 Seasons,"Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age.","['Romantic', 'Comedy']",7.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,tv
758,Hardy Bucks,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABchklcujxEeO7tF66ciD_sltHE37HCtJ0GvvdROkTVuwZymchb6eCqWfF1vUeUcCGaG7Esx1mmz-dJtwUdl7_15at7g.jpg?r=5ee,2018,2018,TV-MA,4 Seasons,"A circle of young men entertain vague ambitions involving quick cash, women and showbiz in this mockumentary on small-town Irish life in County Mayo.",['Comedy'],8.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,tv
759,Horrid Henry,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABb6De2io5n_1boMoaIzDIvGoC46vYhoecy28DuqDkjuuBmltkB4nRMHhhpYIuFS8hjx_8wczb08vfsFrw3DubCWV-8s.jpg?r=6b6,2019,2019,TV-Y7,2 Seasons,"To his family's frustration, Henry is skilled at making trouble, from babysitting pets in his bedroom to starting a shark panic at the swimming pool.","['Children', 'Comedy']",5.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,tv
760,Sex Education,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQu_N5poLpx5rKdXOwMkzirDgWqZPUoEMShnOB7rWlOJEa_PvTrhqTThR5BGDI9rBfNdDAwDXvBj9q_BY5yLzExy7Y3HFweEl6Sbrp5MG2bPYLJM0GyU_wifuBIw.jpg?r=2b5,2019,2019,TV-MA,1 Season,"Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.","['International', 'Comedy']",6.9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,tv
761,Sin Senos sí Hay Paraíso,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABb2qXOGbCHwTB_O1IjYKDWAH0UDk_WjS4MyiyIKyZRTVF6N6L2z2_9--WEx7AWbK-NOgHDqxZvxr5XDnksaHaPZ7e7E.jpg?r=812,2018,2018,TV-MA,3 Seasons,"Born into a small town controlled by the mafia, an irate young woman seeks revenge on the forces that tore apart and wrongfully imprisoned her family.","['International', 'International', 'Dramas']",7.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,tv
762,Shaka Zulu,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABV6F4Ep48XH94hypTyDJBx-SYAJfrdpfgt2mQEhMt8z820l2h0MiZlh2OB25h6mN7pfG1H7hb1MYwVpWKCZH8UTUqdo.jpg?r=bea,1986,1986,TV-14,1 Season,"This miniseries recounts the early 19th-century conflict between the expanding British Empire in Africa and Shaka, the leader of the vast Zulu Nation.",['Dramas'],7.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,tv
