,title,image,year,release_year,rating,runtime,plot,genres,score,Action,Adventure,Anime,Children,Comedy,Cult,Documentaries,Dramas,Fantasy,Horror,International,Reality,Sci-Fi,Thrillers,Romantic,media type
3668,Chicken Little,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQrE2F-1BVXajlYXIxAc3-iA9fpDULSqpQkiCdBNW2w8WFQAmSLa2VU53C5XvkZVMDERs_n-MTf0RCMnIB85aJWI0Ic.jpg?r=7ae,2005,2005,G,82 min,No one believes Chicken Little when he tries to warn of an alien invasion – so it's up to him and his misfit friends to save the world!,"['Children', 'Children', 'Comedy']",6.8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,movie
3669,Zinzana,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABezR6UZmlwma0gy9N6O4lBsvqq8cw5tgJI3IqeIGTARJOQ9NwxbSIWhIAGyvav5oGowo_pHFvUBmiYLHmR6Xw7YMgOY.jpg?r=bda,2015,2015,TV-MA,96 min,"Recovering alcoholic Talal wakes up inside a small-town police station cell, where he's subject to the mind games of a psychotic sadist.","['Dramas', 'International', 'Thrillers']",6.6,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,movie
3670,Halo: The Fall of Reach,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSNvzBb8-9gQTL0vf7QYLjBXWJ-k-PI5GiRPwl0auN_yW68avg4Ifa4Ud6bVBNB2vlkYII-itMEoIxMgMjieMNqxkVU.jpg?r=b60,2015,2015,TV-14,65 min,Witness the origins of Master Chief and the Spartan program as a group of children transform into enhanced soldiers and fight a powerful alien threat.,"['Action', 'Adventure', 'Sci-Fi', 'Fantasy']",6.6,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,movie
3671,For Grace,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQBUmXO2_A96Ac91s61ftuXBShWB3g3pXVVFYB1HB0KDNC0ZxyYlGl63328wgh_1aXz_JfW1laNpG4wiK205hcDnkao.jpg?r=cfb,2015,2015,TV-PG,92 min,"As chef Curtis Duffy oversees every aspect of opening his own restaurant, Grace, he recalls his turbulent childhood and difficult adult relationships.",['Documentaries'],6.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,movie
3672,Blue Mountain State: The Rise of Thadland,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYPV7yYljy8l8KFdNNpOUc546XOH8WIruOqaAYGkz0MfTidJyt5699yE29UU4P7k4LMCOXr5U4jYdP3cyenP2zaEPRo.jpg?r=f0c,2016,2016,R,90 min,"New NFL star Thad buys his old teammates' beloved frat house, renames it Thadland and throws the raunchiest, most debauched party in school history.",['Comedy'],5.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3673,Hot Bot,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABdwgKII9WFvoMtgG6J9IwJdtd-TIRBiL_ByGTEZXHDYN8r2Hmma6GZiVuQRi3nF1Svdp8m-Q0AGFVGIiKDzVkONF0uc.jpg?r=679,2016,2016,TV-MA,93 min,"Two teenage geeks inadvertently find a lifelike, state-of-the-art sex robot, but must dodge the high-profile owner who lost her in order to keep her.",['Comedy'],6.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3674,It's Now or Never,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABcKPHfDMKoDtQvDExc0pa4b9di70XbGhPGSyw_z6KlK0xUR4SO25Z1rkQ_6GiC2S7kjKR2lNGL2fCO-zw3VBToiZS_I.jpg?r=63a,2015,2015,TV-MA,91 min,"When Eva and Alex decide to wed in England, where they met three years earlier, obstacles including a labor strike and a volcano keep them apart.","['Comedy', 'International', 'Romantic']",5.3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,movie
3675,Retribution,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABStyyFZwr1Pm_xOkWY70UJrKr-yACJcVNytXvHJ8V6MBTcF2Bm0oB6MMyIhKdmJlTLyX08TioKgV5j_matp3KHGJnTg.jpg?r=0f1,2015,2015,TV-MA,100 min,A dishonest banker pays the ultimate price for his wrongdoings when he is held hostage in his own speeding car by a bomb-making extortionist.,"['International', 'Thrillers']",6.8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,movie
3676,"Crouching Tiger, Hidden Dragon: Sword of Destiny",https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeJ_Wdhb3_boelClZQt-p36ZP-iB4ZJ_wrV6ExIngqFH1KIRZWWy2h6xwD3TGpPJGyuSZiIKqNNEwY08ECt5MJNQADZ5HYrRffabGuhj-aL6CkSETRqANaM5mhvB.jpg?r=e13,2016,2016,TV-14,101 min,Renowned warrior Yu Shu-Lien comes out of retirement to keep the legendary Green Destiny sword away from villainous warlord Hades Dai.,"['Action', 'Adventure', 'Romantic']",7.8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,movie
3677,The Look of Silence,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeQubpfqkHKtk-wktfa_CwDvjaYuhHef0RGcAcvS-CJuxKjy3lGtOpXlHRaPQ5GMFzNZ7aJ0iTQoG5O39yWlWI7AVHQ.jpg?r=e1f,2014,2014,PG-13,103 min,"In a society terrorized into silence, the brother of a 1960s Indonesian genocide victim learns the identity of his murderers and confronts them.","['Documentaries', 'International']",6.2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,movie
3678,Marvel Super Hero Adventures: Frost Fight!,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABda0rwvXhdf5JVFyr6B0VybC9UeZ_8sxRqZA8Yo4EF-sD1EY6v7HAmmYCm7ttr3WnbHj9HAqtinblEbr61lLr57NAXk.jpg?r=499,2015,2015,PG,74 min,"In this Christmas-themed special, Captain America and the Avengers battle Loki and Ymir, who plot to steal Santa Claus' powers and conquer the world.","['Children', 'Children', 'Sci-Fi', 'Fantasy']",5.5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,movie
3679,Abominable Christmas,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABcAwbPm9fTrZPMz42bsNf8VbkyiaZgAz5odb_3Snh6aKLHS2LYpN_Rg0E3rKJfW5IeJRMIVh6JC3igt5s6eKHNXstpM.jpg?r=3e9,2012,2012,TV-Y7,44 min,Two small abominable snowmen flee their mountain to escape a scientist who's trying to capture them and end up spending Christmas with a human family.,"['Children', 'Children', 'Comedy']",5.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,movie
3680,Dear Dracula,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABagWtENskkNr2ZfyZMRfqyUQHcMh4iOpIPgKFvINsu_jwXcWRuR36MLgNnx5fb135rN-2kqR5dfFflT3pu20c5XZ5N0.jpg?r=4ff,2012,2012,TV-Y7-FV,43 min,"When he gets a fan letter from a young monster movie buff, Dracula visits him and soon has a new friend helping him to get his confidence back.","['Children', 'Children', 'Comedy']",4.7,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,movie
3681,Sister Code,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeKhyt7EMzDkIuBnkfJofUWdnAvCs1OO3sv48VDU1s0s8iL-gEf12dkMPrBbcPIANGTeW4shfPi55fPuUVoN5Y2OH94.jpg?r=902,2015,2015,R,95 min,"After the death of their beloved mother, three foster sisters find their bond tested by old grudges, career tensions and a startling revelation.","['Comedy', 'Dramas', 'Romantic']",6.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,movie
3682,Lila & Eve,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABR9zGha4GtqrVSuJ4Oup8ozBzSKxvZ83yOgjw9hh9-6vyflXBzj6ZGIXDwwpefx72f_JQx45mvt9DHPLiLnxmFax_yU.jpg?r=5e8,2015,2015,R,94 min,"After each of them loses a child to murder, two women who meet in a support group initiate their own investigation when the police are no help.","['Dramas', 'Thrillers']",3.4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,movie
3683,Hannibal Buress: Comedy Camisado,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWKnRsgd-53PhtMsccRwFV1BCeo71Z7pa1RRvJiGkwc24gBO2rAO5-xr3-13pvlrS7B20KZuIePI5xJdDixqLozo7Pr451wZlfz78O3B-JoCZxlYMgxaK8MgAgPd.jpg?r=b48,2016,2016,TV-MA,68 min,"In a special packed with stealthy humor, Hannibal Buress tackles zipper etiquette, the legacy of steroids and the fallout from his Bill Cosby routine.",['Comedy'],7.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3684,French Dirty,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYgLhRkNqYaxxN5nVUG39YRYpslLAWlvGynUQlrVqX-3kUyOceBDTKTKR4zlghJCLAf1SuwmNSZdYRK8_2_a5M_ia0w.jpg?r=875,2015,2015,TV-MA,72 min,"An aimless, unemployed millennial hangs out with his pals and resists growing up, until an affair with his best friend's girl forces him to change.",['Dramas'],6.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,movie
3685,Ricardo O'Farrill Abrazo Genial,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABayR19EzQRWFyptm9usse9YzZ0hdVOGCz77GhdNfMgN8RmXlYF9sjoOvd45qO7dxESnwvHCMIz6Fs4_873zD6kjn62ig2A8Tnk7FEdvzones5F-QBpYwz9U-4ANd.jpg?r=2ed,2016,2016,TV-MA,92 min,"Ricardo O'Farrill brings his sharp, observational humor to the stage with a relentless sarcasm and specific Mexican sensibility. Prepare for mockery.",['Comedy'],5.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3686,Ip Man,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRxwZANIH82VQ_se7YFLnlzuxUvXsg6Zw4a0JLpfp0fRbTxFixOvFznxmSarJ8ghcvxCiRLDbyFrO57B-YEhVA3E_9c.jpg?r=436,2008,2008,R,107 min,"An occupying Japanese general challenges Chinese men to duels to prove the superiority of the Japanese, but Ip Man refuses to fight – at first.","['Action', 'Adventure', 'Dramas', 'International']",7.5,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,movie
3687,Ip Man 2,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUuwKbzaV-TMdm25Epy1jOuEYDmV1JM7BWPzwLT0Nlcmsfo3Yf4v6FClRPWLDNmvSLuIdCUF9IBU1MBrK09jgSPZhZI.jpg?r=e90,2010,2010,R,108 min,"New in Hong Kong, martial arts instructor Ip Man perseveres and retaliates against his rivals' opposition to the Wing Chun fighting style he teaches.","['Action', 'Adventure', 'International']",8.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,movie
3688,Tom Segura: Mostly Stories,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABRjd68PJmAnlz_5euoqeWVfcwhoGzH3zdnHiKwqMn9I8tjOTE6_PEpJce3fLsaCUndusvS0K25Rt6SR9ZLzBSCoKq5whLmqJJoSIRRx3eCM0MYCshP4t64PKsHDq.jpg?r=0ca,2016,2016,TV-MA,74 min,"The bearded, bawdy and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",['Comedy'],7.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3689,How to Change the World,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTIMAeK6EyGyrsSXunyxGQAoqoDRLEXy0t-tS8mvxTD6p0lUlMBUKEe_bSNBHV440iEE0spB1Wqpv6p1MOCY23_f9Xk.jpg?r=153,2015,2015,TV-14,110 min,"In the 1970s, a group of activists who gathered to protest nuclear testing formed the iconic Greenpeace environmental organization.","['Documentaries', 'International']",7.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,movie
3690,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABT5LJJtSYGcAUn4bPrXNC-M914W0CrezVgday8IU81U2d_6_sTjfULgLdbRjIW-et8q4_zhRkrLg4q_NSjBpUF2LkYY.jpg?r=a7b,2011,2011,TV-Y7-FV,24 min,"On Christmas Eve, as the teens at Shiba House reflect on their first year together, they get an unexpected lesson on the true spirit of the holidays.",[],5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3691,Power Rangers Samurai: Clash of the Red Rangers,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABerW4ibyl25mibgHEhQ63jXE7HqY7OaD8LmsfRcC9RhKBBR7N_oelLUmk02tWyASDoJRlVcond1EZzOdBprANu3GfdY.jpg?r=e7f,2011,2011,TV-Y7-FV,46 min,The Samurai Rangers team up with the RPM Ranger Red to fight off Master Xandred's Mooger army and a robotic villain from the RPM Ranger's dimension.,"['Children', 'Children']",4.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,movie
3692,Power Rangers Samurai: Party Monsters (Halloween Special),https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABTnKbMtSUQ_uUJB70SSIiSa-YH0iMly5H7iZyeevRbJf_4BbyCvcB-BEYifOwN-MAnIbtDwPKDIC9wYySvDwbcjmTOE.jpg?r=d00,2011,2011,TV-Y7-FV,24 min,"On Halloween night, the creepiest creatures from the Netherworld trade war stories about their battles with the Samurai Power Rangers.",[],4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3693,Power Rangers Super Megaforce: The Legendary Battle (Extended),https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSuNVJt3UFU0HxhgdQHiMYez12r038mEUaY5vlxhLf1segElv69csV8k4Q3_MIk57EkpsOqSHkkE_N0dSz_nTU1Pn5I.jpg?r=bb9,2014,2014,TV-Y7,55 min,"New footage augments the tale of the Rangers, who give their all to save Earth from Vrak and Emperor Mavro, as the Armada stages an epic final attack.",[],6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3694,Power Rangers Super Samurai: Stuck on Christmas,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWVZPvAaY-LV1e0v8rlGByEuVul6-xiP0n9bXAKvBmLdeo5z2NUSXN1sOxcSuSUtkAKZ7B_LQHNraEww_hNJIDz03wI.jpg?r=7ef,2012,2012,TV-Y7-FV,24 min,The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?,"['Children', 'Children', 'Sci-Fi', 'Fantasy']",6.1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,movie
3695,Power Rangers Super Samurai: Trickster Treat,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYfuCLubaQb8LLvUtejSlYsUNoebXFg05Oo2aUKsUfAsvtjiQNduHruk6pvoNVGX9wO0RB4sMlWx-XJDj6FQn2xxScM.jpg?r=b02,2012,2012,TV-Y7-FV,23 min,"When a Nighlok invades the Samurai Rangers' dreams and turns them into nightmares, the Rangers must figure out what is reality and what is illusion.",[],4.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3696,Power Rangers: Megaforce: Raising Spirits,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABQB8d1AIqOWFVjhnk3T-kV4QXZ5Vfc5Ry-NFeMwDoqk3Q-kBQEljBZCtS6GxX-PMX2IIEoCleP5zrHeSXFiEHtzuFmY.jpg?r=7d9,2013,2013,TV-Y7-FV,24 min,"On Halloween, the scariest night of the year, the Rangers have a strange encounter with a mysterious medium who conjures ""visions"" of monsters past.","['Children', 'Children']",5.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,movie
3697,Power Rangers: Megaforce: The Robo Knight Before Christmas,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABUPTgXLaPs6HYix1GrgGiMbuL0MN8g9ejSFWr-JoFULCywm672DBCyDQJsOITRQMZYV8pOamld1Dxc9Ou0h16fdsM6k.jpg?r=d70,2013,2013,TV-Y7-FV,24 min,Robo Knight learns the meaning of Christmas from a group of children when he is mistaken for a donated Christmas toy and is shipped to a foreign land.,"['Children', 'Children']",5.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,movie
3698,Fifty,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABc5Wj9NrpjSEsyPX6a1-p6oiFQD0nTEPdabzpORw3E-LaNtEeQlYwqZbUBZMcGRNb75Zf4z2U4ZWsyFmNe-KTY7wJzU.jpg?r=a28,2015,2015,TV-MA,101 min,"In Lagos, Nigeria, four successful women on the verge of 50 take stock of their lives and loves over the course of one week.","['Dramas', 'International']",5.1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,movie
3699,Marco Polo: One Hundred Eyes,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSflObFFANIOT6O786KN2qXIuvxVCfwdu74W5v1c4Ju2Bl0jns9VSdhNLF4y5IVzW6E5FM87_iJkFvnMY4lFMUryGS_0sy6PFb-7bwwBekoYbBWAbkziRQzNbDj0.jpg?r=69f,2015,2015,TV-MA,29 min,A defiant warrior-monk arrives at Kublai Khan's court in chains and soon earns his tragic nickname in this 30-minute origin story.,[],8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3700,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABX5X26saVQtfRJNuUXmOfe7e8EMohKcY7IQ6AZYIyMlMBse1zRdHHIPgMmuLRxqn3cPsUrbkxN8Gx7TKKvrWROTjzQ8.jpg?r=ad6,2015,2015,TV-G,60 min,"For the first time in 4K Ultra-HD, everyone's favorite Yuletide fireplace snaps and crackles in crystal clear, high-def holiday warmth.",[],7.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,movie
3701,Mike Epps: Don't Take It Personal,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABedcHOCy7TI6CnKshcb8zAPP97JFUCI7GtiFzbnWFYpSCbmKY71NKJGdZdymo0y6RivcO-htCYFAXqHSIM8SikUpj4fm2ROX0pRDmZ-pa6GzJQ6dcXOHdXHW7cna.jpg?r=3cb,2015,2015,TV-MA,60 min,Mike Epps tears up the stage at L.A.'s historic Orpheum Theatre in a special packed with blistering impressions and unapologetically raunchy swagger.,['Comedy'],4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3702,Bob's Broken Sleigh,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABdv75DMOD4lEC5_WcFlcT12PtLByk8HTiy1hw6r25__CU5UVW4QO7SRgUKuUo36J52XeynJXGNn08UIMYiw1xSzvQE8.jpg?r=51b,2015,2015,TV-G,47 min,"An overly eager elf improves Santa's sleigh, but when he crash lands far from home, three odd critters pitch in to send him back to the North Pole.","['Children', 'Children']",6.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,movie
3703,This Was Tomorrow,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABbMVvImKCF8nqxS5E3etCdNyzgh714eZiF9O67muNzojB9iaC6ZRDSqD9sg0Nje0RXS4Rb7LLYvlOkK04sdAKEFLh_0.jpg?r=563,2015,2015,TV-14,77 min,"The Tomorrowland music festival marks its 10th anniversary in Belgium, the U.S. and Brazil, with all the diverse excitement of the annual event.","['Documentaries', 'International', 'Reality', 'Reality']",7.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,movie
3704,The Ridiculous 6,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABSQfVTZKyHZo6SIVaZDBwcfoj-dnVYBfzaURIHX1TmG9hoK7AyV-0hhBmumbGagWsNLItp8tW4brBMa3jUWvcjogyKoKyi7YneMDRRlKvfwusF7Dqsmckp0-u86a.jpg?r=e68,2015,2015,TV-14,120 min,"When his outlaw dad is kidnapped, Tommy “White Knife” Stockburn sets off across the West on a rescue mission with five brothers he never knew he had.","['Action', 'Adventure', 'Comedy']",5.5,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3705,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin",https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWSkNZavONoLQd0kEQRbnM2GKrCmdHcOysTT2Z1MRRElQBHXim1GXs0-3RGcReZwNvS7rGCYAQeAEcXvOgbQQb_XDvFOxbtL8HPGj7URnhBqhNVQ4cflM5pfVMly.jpg?r=205,2015,2015,TV-MA,74 min,"Ricky, Julian and Bubbles bring their trailer park humor out onto the stage for a night of bravado, schemes and an intoxicated acting demo.","['Comedy', 'International']",7.2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,movie
3706,A Very Murray Christmas,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABeWxBEtXqYsroRIfNSwMwMXmLDqhYtQFW4RQpmp_fXABTvjftS6WgM-imXX9hAbul_Dje2urbKji50p4JwQXKReU1D_Ney4X73_MzOwcbo8sNMe4bABt-_AcQVAB.jpg?r=38f,2015,2015,TV-14,57 min,"Bill Murray rounds up an all-star cast for an evening of music, mischief and barroom camaraderie in this irreverent twist on holiday variety shows.","['Comedy', 'Reality', 'Reality']",6.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,movie
3707,My Little Pony Equestria Girls: Friendship Games,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABW3FHjBw9561-uiDyLSOG7nFgrSCu6r-rklgTM69CHxetRZYJ8X1yrJ7PQT2_JEBE0v4WnsRA4yCfUZei7rJqiY7ABE.jpg?r=35b,2015,2015,TV-Y,72 min,"Rainbow Dash, Applejack and friends compete against Crystal Prep Academy and their lead athlete, this world's Twilight Sparkle, in sporting events.","['Children', 'Children', 'Comedy']",6.4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,movie
3708,Tyke Elephant Outlaw,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYfWuzj3J8waNxTDnvST8dECqz9YTfn1TZWC9mWq3Mq9YJe3HOJl-wzsC3ebVOrM7s_NPxezakMhnGQCYIFiMgP5TEE.jpg?r=dd7,2015,2015,TV-14,78 min,"This documentary recounts a 1994 incident in Honolulu in which a circus elephant attacked and killed its trainer, then ran loose on the city streets.","['Documentaries', 'International']",3.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,movie
3709,Naomi and Ely's No Kiss List,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABZZ7PIq7bfu2kcH-opPe-9cY1ESDuAqndBoBUL7S9agbF07vWPg1leC8WwWP0AUK9JdlXNUM_xLDvJ3S0pFfrx6AmAw.jpg?r=c29,2015,2015,TV-14,91 min,"Naomi and her gay best friend, Ely, have been inseparable since childhood, but their bond faces its biggest test yet when they fall for the same guy.","['Comedy', 'Dramas']",6.3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,movie
3710,John Mulaney: The Comeback Kid,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABdfmWGjX1H1_ZPh6kI7MSlZLUPIwvilpcmTPKG5gzx-evkRiBtjRBfvKRbeg7B5k8O-zfnwdVXLcLaWMcVTUETsZxMEiwa0BA7eZbpTB4kl-91AjJO119eRfGI0E.jpg?r=abc,2015,2015,TV-MA,62 min,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",['Comedy'],7.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,movie
3711,Kristy,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABWAYuawNAveB9VaFwG-Q2vEg2wYB34P3IBCNEetzdbYuF7eeVwUa0LJ27gcXrkTwG5whVEuh196ROOkPH0mfybxh3J0.jpg?r=cb8,2013,2013,TV-MA,85 min,"Opting to stay on campus over the Thanksgiving holiday, coed Justine and a handful of friends find their break violently disrupted by a sadistic gang.",['Horror'],3.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,movie
3712,Manson Family Vacation,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABaY28aJGTjfXEwTyVC4njA95e6T7QwOrjCYr8Y-2I7bIkQFySWDKQmw6kxH6SQ6VQ-jAdLOJBoGuE20_SR_xnrL672w.jpg?r=aeb,2015,2015,TV-MA,85 min,"The pleasant family life of an L.A. attorney is disrupted by the sudden arrival of his brother, who is obsessed with the Charles Manson murders.","['Comedy', 'Dramas']",7.2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,movie
3713,Walt Disney Animation Studios Short Films Collection,https://occ-0-2706-2705.1.nflxso.net/dnm/api/v6/0DW6CdE4gYtYx8iy3aj8gs9WtXE/AAAABYjOtVYUTaX4VRcpk70yrqpgQj6dyAPI0LMuMJBZTBGZ-0MOr14ZXSQbou6K9KnS5ofE8F18UoziZRrZXruW1zDQfBs.jpg?r=320,2015,2015,TV-G,90 min,"This collection of 12 short films from Disney includes ""Frozen Fever,"" the Mickey Mouse short ""Get a Horse!"" and Oscar winners ""Paperman"" and ""Feast.""","['Children', 'Children']",7.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,movie
